time_s,s_analytical_mm,s_numerical_mm,v_analytical_mm_s,v_numerical_mm_s,G_L_analytical_K_mm,G_L_numerical_K_mm,G_S_numerical_K_mm,G_L_from_Stefan_balance_K_mm,h_bar_W_m2K,h_i_W_m2K,liquid_model,T_analytical_3mm_C,T_analytical_10mm_C,T_analytical_15mm_C,T_analytical_30mm_C,T_analytical_50mm_C,T_analytical_90mm_C,T_numerical_3mm_C,T_numerical_10mm_C,T_numerical_15mm_C,T_numerical_30mm_C,T_numerical_50mm_C,T_numerical_90mm_C
130.750176,107.35806397,107.57796002,0.52513132,0.51981451,0.52001182,0.43689063,4.06513193,3.72501226,4264.000000,inf,conduction,269.589232,301.425622,323.800373,388.849838,469.993148,609.620387,268.159801,299.826485,322.094166,386.901864,467.931208,608.117899
130.999883,107.48913714,107.70823214,0.52468134,0.52251681,0.51959357,0.46870088,3.40977777,2.16095120,4264.000000,inf,conduction,269.400392,301.213012,323.571662,388.577750,469.676159,609.262196,267.974326,299.617613,321.869405,386.634067,467.618215,607.765469
131.250160,107.62039627,107.84507314,0.52423151,0.52285047,0.51917546,0.56674190,2.75815278,0.63200264,4264.000000,inf,conduction,269.211570,301.000422,323.342969,388.305666,469.359136,608.903830,267.788865,299.408755,321.644658,386.366272,467.305190,607.385692
131.499868,107.75124504,107.98482547,0.52378386,0.51874672,0.51875938,0.80201063,2.20995149,-0.60543932,4264.000000,inf,conduction,269.023623,300.788815,323.115331,388.034821,469.043518,608.546914,267.604261,299.200860,321.420944,386.099692,466.993545,607.025496
131.750144,107.88227985,108.09781718,0.52333636,0.51773709,0.51834343,0.43641756,3.96729378,3.51914638,4264.000000,inf,conduction,268.835693,300.577224,322.887709,387.763978,468.727864,608.189823,267.419669,298.992978,321.197241,385.833112,466.681863,606.692492
131.999852,108.01290539,108.22905543,0.52289104,0.52084183,0.51792949,0.47726456,3.29233372,1.90471193,4264.000000,inf,conduction,268.648632,300.366611,322.661134,387.494367,468.413607,607.834176,267.235929,298.786053,320.974565,385.567742,466.371567,606.337860
132.250129,108.14371704,108.36604131,0.52244586,0.52017456,0.51751568,0.58814251,2.65967687,0.43131033,4264.000000,inf,conduction,268.461587,300.156013,322.434574,387.224757,468.099312,607.478351,267.052200,298.579138,320.751898,385.302368,466.061233,605.963284
132.499836,108.27412049,108.50124232,0.52200283,0.51575120,0.51710387,0.53803166,2.81511212,0.84440192,4264.000000,inf,conduction,268.275406,299.946386,322.209055,386.956370,467.786405,607.123966,266.869317,298.373174,320.530252,385.038196,465.752264,605.608182
132.750113,108.40471013,108.61627143,0.52155994,0.51567839,0.51669219,0.43732768,3.86528846,3.30331799,4264.000000,inf,conduction,268.089239,299.736772,321.983548,386.687982,467.473459,606.769402,266.686443,298.167220,320.308614,384.774020,465.443255,605.276279
132.999821,108.53489265,108.74815458,0.52111919,0.51921924,0.51628249,0.48623720,3.18646428,1.67498119,4264.000000,inf,conduction,267.903930,299.528123,321.759076,386.420811,467.161894,606.416271,266.504410,297.962210,320.087989,384.511038,465.135616,604.921153
133.250097,108.66526142,108.88518528,0.52067858,0.51794732,0.51587290,0.61010441,2.57190131,0.25066623,4264.000000,inf,conduction,267.718634,299.319486,321.534614,386.153636,466.850287,606.062962,266.322386,297.757208,319.867371,384.248050,464.827934,604.551555
133.499805,108.79522414,109.01295655,0.52024009,0.51335591,0.51546529,0.45918484,3.81650125,3.21499321,4264.000000,inf,conduction,267.534190,299.111808,321.311181,385.887670,466.540054,605.711078,266.141196,297.553144,319.647760,383.986249,464.521602,604.200840
133.750082,108.92537317,109.13321083,0.51980173,0.51403659,0.51505780,0.43909029,3.76660115,3.09061213,4264.000000,inf,conduction,267.349758,298.904140,321.087757,385.621700,466.229777,605.359015,265.960014,297.349088,319.428154,383.724440,464.215228,603.869521
133.999790,109.05511721,109.26551089,0.51936548,0.51804168,0.51465226,0.49534306,3.09177613,1.46646507,4264.000000,inf,conduction,267.166173,298.697424,320.865354,385.356930,465.920865,605.008372,265.779661,297.145963,319.209550,383.463810,463.910207,603.515168
134.250066,109.18504763,109.40250538,0.51892935,0.51642004,0.51424683,0.63222600,2.49404121,0.08543421,4264.000000,inf,conduction,266.982598,298.490717,320.642958,385.092155,465.611909,604.657550,265.599315,296.942844,318.990948,383.203171,463.605140,603.150238
134.499774,109.31457411,109.52578763,0.51849533,0.51178693,0.51384335,0.44303395,4.02032839,3.70955960,4264.000000,inf,conduction,266.799865,298.284957,320.421579,384.828573,465.304310,604.308140,265.419792,296.740651,318.773341,382.943704,463.301407,602.803321
134.750050,109.44428703,109.64856738,0.51806142,0.51320355,0.51343997,0.44134241,3.67470003,2.88478201,4264.000000,inf,conduction,266.617140,298.079204,320.200204,384.564983,464.996664,603.958551,265.240275,296.538462,318.555736,382.684226,462.997630,602.472411
134.999758,109.57359706,109.78111427,0.51762959,0.51685195,0.51303852,0.50431567,3.00774377,1.28302595,4264.000000,inf,conduction,266.435252,297.874392,319.979839,384.302580,464.690369,603.610369,265.061576,296.337194,318.339120,382.425914,462.695190,602.119702
135.250035,109.70309358,109.91800538,0.51719788,0.51469891,0.51263717,0.65404884,2.42539275,-0.05607720,4264.000000,inf,conduction,266.253371,297.669585,319.759477,384.040166,464.384025,603.262006,264.882881,296.135928,318.122503,382.167588,462.392699,601.759109
135.499743,109.83218824,110.03798903,0.51676824,0.51052480,0.51223775,0.43532331,4.06773509,3.83458105,4264.000000,inf,conduction,266.072322,297.465713,319.540119,383.778933,464.079023,602.915044,264.705000,295.935577,317.906869,381.910421,462.091530,601.415499
135.750019,109.96146946,110.16229852,0.51633870,0.51249750,0.51183841,0.44380526,3.59119706,2.69719444,4264.000000,inf,conduction,265.891278,297.261846,319.320763,383.517687,463.773972,602.567901,264.527121,295.735227,317.691234,381.653239,461.790312,601.085045
135.999727,110.09034985,110.29496040,0.51591122,0.51522101,0.51144099,0.51289398,2.93380914,1.12813681,4264.000000,inf,conduction,265.711061,297.058907,319.102404,383.257615,463.470255,602.222152,264.350051,295.535786,317.476575,381.397209,461.490415,600.734553
136.250004,110.21941684,110.43169140,0.51548385,0.51181444,0.51104365,0.67505984,2.36533502,-0.16452251,4264.000000,inf,conduction,265.530847,296.855971,318.884045,382.997529,463.166487,601.876222,264.172982,295.336345,317.261914,381.141162,461.190466,600.377979
136.500280,110.34837701,110.54936069,0.51505755,0.50896257,0.51064731,0.43072713,4.06117207,3.83662051,4264.000000,inf,conduction,265.351048,296.653499,318.666182,382.738019,462.863358,601.530896,263.996316,295.137356,317.047737,380.885681,460.891143,600.036517
136.749988,110.47693789,110.67437906,0.51463328,0.51133534,0.51025285,0.44625799,3.51676549,2.53592051,4264.000000,inf,conduction,265.172067,296.451947,318.449308,382.479673,462.561552,601.186957,263.820452,294.939268,316.834527,380.631341,460.593128,599.707439
137.000264,110.60568545,110.80735716,0.51420912,0.51358286,0.50985848,0.52108049,2.86804583,0.99245429,4264.000000,inf,conduction,264.993088,296.250396,318.232432,382.221309,462.259693,600.842834,263.644586,294.741177,316.621313,380.376981,460.295062,599.358722
137.249972,110.73403474,110.94357216,0.51378697,0.51032228,0.50946599,0.69470651,2.31332135,-0.26964802,4264.000000,inf,conduction,264.814923,296.049759,318.016537,381.964102,461.959150,600.500092,263.469517,294.543982,316.409060,380.123757,459.998294,599.006685
137.500249,110.86257075,111.05916577,0.51336492,0.50729934,0.50907357,0.42777094,4.03338335,3.79010292,4264.000000,inf,conduction,264.636759,295.849122,317.800639,381.706876,461.658551,600.157166,263.294446,294.346783,316.196800,379.870511,459.701468,598.667793
137.749957,110.99070949,111.18479420,0.51294488,0.50998470,0.50868302,0.44851265,3.45161335,2.39846591,4264.000000,inf,conduction,264.459404,295.649393,317.585717,381.450800,461.359262,599.815614,263.120166,294.150474,315.985497,379.618394,459.405934,598.339557
138.000233,111.11903501,111.31769409,0.51252492,0.51190400,0.50829254,0.52814518,2.81272866,0.88167590,4264.000000,inf,conduction,264.282048,295.449663,317.370790,381.194703,461.059915,599.473878,262.945883,293.954159,315.774185,379.366255,459.110348,597.993651
138.249941,111.24696426,111.45365767,0.51210696,0.50831495,0.50790391,0.71241190,2.26887961,-0.35131191,4264.000000,inf,conduction,264.105496,295.250836,317.156833,380.939749,460.761870,599.133510,262.772387,293.758729,315.563824,379.115237,458.816044,597.645084
138.500218,111.37508033,111.56755578,0.51168909,0.50557999,0.50751536,0.42567353,3.99848981,3.72758035,4264.000000,inf,conduction,263.928942,295.052005,316.942870,380.684774,460.463767,598.792957,262.598886,293.563293,315.353453,378.864195,458.521678,597.308489
138.749925,111.50280113,111.69353778,0.51127319,0.50850302,0.50712864,0.45041610,3.39569445,2.28408288,4264.000000,inf,conduction,263.753188,294.854073,316.729871,380.430934,460.166958,598.453767,262.426167,293.368736,315.144027,378.614269,458.228592,596.981322
139.000202,111.63070878,111.82628570,0.51085738,0.51023055,0.50674199,0.53410591,2.76599215,0.79092183,4264.000000,inf,conduction,263.577430,294.656135,316.516864,380.177071,459.870090,598.114391,262.253443,293.174170,314.934589,378.364316,457.935449,596.638357
139.249910,111.75822215,111.96195980,0.51044354,0.50641600,0.50635716,0.72760695,2.23160133,-0.41741575,4264.000000,inf,conduction,263.402467,294.459090,316.304816,379.924336,459.574509,597.776372,262.081496,292.980479,314.726091,378.115473,457.643575,596.293050
139.500186,111.88592241,112.07446849,0.51002977,0.50392386,0.50597240,0.42404902,3.96311994,3.66323874,4264.000000,inf,conduction,263.227499,294.262039,316.092758,379.671578,459.278866,597.438167,261.909541,292.786779,314.517580,377.866602,457.351636,595.958537
139.749894,112.01322937,112.20060883,0.50961796,0.50704887,0.50558946,0.45183916,3.34885201,2.19063815,4264.000000,inf,conduction,263.053321,294.065875,315.881653,379.419942,458.984504,597.101313,261.738360,292.593947,314.310003,377.618833,457.060963,595.632639
140.000171,112.14072327,112.33314099,0.50920622,0.50856692,0.50520657,0.53876870,2.72743677,0.71920755,4264.000000,inf,conduction,262.879138,293.869703,315.670537,379.168279,458.690080,596.764272,261.567170,292.401104,314.102411,377.371036,456.770230,595.292686
140.249878,112.26782484,112.46849120,0.50879643,0.50458090,0.50482549,0.73975965,2.20114096,-0.46827240,4264.000000,inf,conduction,262.705739,293.674413,315.460368,378.917733,458.396928,596.428577,261.396749,292.209126,313.895748,377.124335,456.480752,594.950465
140.500155,112.39511338,112.57986981,0.50838670,0.50226065,0.50444446,0.42267276,3.93072948,3.60594979,4264.000000,inf,conduction,262.532334,293.479114,315.250187,378.667159,458.103713,596.092694,261.226318,292.017135,313.689070,376.877604,456.191207,594.617870
140.749863,112.52201055,112.70601150,0.50797890,0.50551448,0.50406522,0.45268283,3.31087164,2.11883012,4264.000000,inf,conduction,262.359708,293.284692,315.040947,378.417694,457.811764,595.758150,261.056651,291.826003,313.483314,376.631962,455.902913,594.293400
141.000139,112.64909473,112.83827130,0.50757117,0.50689713,0.50368604,0.54197619,2.69671555,0.66589905,4264.000000,inf,conduction,262.187075,293.090260,314.831694,378.168200,457.519749,595.423420,260.886973,291.634858,313.277541,376.386288,455.614556,593.956491
141.249847,112.77578851,112.97326601,0.50716536,0.50279629,0.50330863,0.74841641,2.17720638,-0.50441680,4264.000000,inf,conduction,262.015217,292.896699,314.623377,377.919809,457.228994,595.090022,260.718054,291.444566,313.072686,376.141698,455.327441,593.617222
141.500124,112.90266933,113.08374197,0.50675961,0.50061344,0.50293128,0.42139463,3.90320045,3.55986146,4264.000000,inf,conduction,261.843350,292.703127,314.415045,377.671388,456.938172,594.756437,260.549124,291.254259,312.867812,375.897075,455.040256,593.286422
141.749831,113.02916070,113.20975313,0.50635576,0.50394726,0.50255568,0.45287239,3.28153405,2.06761772,4264.000000,inf,conduction,261.672254,292.510420,314.207643,377.424063,456.648603,594.424179,260.380948,291.064802,312.663851,375.653529,454.754309,592.963490
142.000108,113.15583914,113.34168929,0.50595197,0.50522404,0.50218014,0.54361085,2.67353944,0.63028772,4264.000000,inf,conduction,261.501147,292.317701,314.000225,377.176707,456.358966,594.091733,260.212759,290.875328,312.459870,375.409949,454.468296,592.629634
142.249816,113.28212908,113.47629902,0.50555008,0.50105908,0.50180635,0.75323343,2.15955817,-0.52637490,4264.000000,inf,conduction,261.330807,292.125844,313.793732,376.930441,456.070574,593.760609,260.045321,290.686698,312.256796,375.167440,454.183511,592.293215
142.500092,113.40860613,113.58607915,0.50514824,0.49898769,0.50143261,0.42012162,3.88152380,3.52723263,4264.000000,inf,conduction,261.160456,291.933972,313.587221,376.684141,455.782113,593.429297,259.877869,290.498051,312.053701,374.924895,453.898655,591.964127
142.749800,113.53469561,113.71184398,0.50474828,0.50235576,0.50106060,0.45236036,3.26063087,2.03641775,4264.000000,inf,conduction,260.990866,291.742956,313.381630,376.438926,455.494892,593.099300,259.711162,290.310243,311.851507,374.683415,453.615023,591.642796
143.000077,113.66097222,113.84340898,0.50434837,0.50351743,0.50068864,0.54360209,2.65767272,0.61215858,4264.000000,inf,conduction,260.821264,291.551925,313.176020,376.193676,455.207599,592.769114,259.544441,290.122417,311.649292,374.441897,453.331321,591.311983
143.249785,113.78686221,113.97760585,0.50395032,0.49935380,0.50031841,0.75400684,2.14800455,-0.53442340,4264.000000,inf,conduction,260.652419,291.361745,312.971324,375.949503,454.921540,592.440239,259.378461,289.935424,311.447972,374.201439,453.048835,590.978344
143.500061,113.91293935,114.08688510,0.50355233,0.49738808,0.49994822,0.41880616,3.86613984,3.50904172,4264.000000,inf,conduction,260.483561,291.171548,312.766608,375.705295,454.635408,592.111175,259.212465,289.748412,311.246630,373.960942,452.766275,590.650914
143.749769,114.03863081,114.21229725,0.50315619,0.50076113,0.49957974,0.45112764,3.24797310,2.02455244,4264.000000,inf,conduction,260.315455,290.982198,312.562801,375.462159,454.350502,591.783415,259.047206,289.562229,311.046178,373.721498,452.484926,590.331203
144.000046,114.16450943,114.34344594,0.50276010,0.50190712,0.49921130,0.54193047,2.64892894,0.60962925,4264.000000,inf,conduction,260.147335,290.792830,312.358972,375.218985,454.065523,591.455466,258.881930,289.376026,310.845702,373.482014,452.203505,590.003412
144.249753,114.29000330,114.47720311,0.50236585,0.49776493,0.49884457,0.75069171,2.14239711,-0.52985051,4264.000000,inf,conduction,259.979963,290.604303,312.156047,374.976877,453.781763,591.128816,258.717387,289.190646,310.646112,373.243577,451.923287,589.672509
144.500030,114.41568435,114.58617068,0.50197165,0.49586543,0.49847788,0.41743183,3.85712120,3.50489246,4264.000000,inf,conduction,259.812576,290.415757,311.953100,374.734730,453.497929,590.801975,258.552826,289.005245,310.446497,373.005099,451.642992,589.346712
144.749738,114.54098157,114.71112832,0.50157927,0.49917594,0.49811287,0.44918051,3.24340183,2.03150959,4264.000000,inf,conduction,259.645933,290.228048,311.751051,374.493643,453.215308,590.476428,258.388994,288.820664,310.247762,372.767663,451.363895,589.028603
145.000014,114.66646600,114.84181682,0.50118693,0.50026771,0.49774790,0.53862646,2.64717143,0.62377641,4264.000000,inf,conduction,259.479273,290.040318,311.548978,374.252516,452.932610,590.150691,258.225143,288.636060,310.049000,372.530183,451.084723,588.703797
145.249722,114.79156749,114.97510809,0.50079642,0.49619346,0.49738462,0.74340371,2.14263004,-0.51180102,4264.000000,inf,conduction,259.313352,289.853420,311.347798,374.012443,452.651120,589.826242,258.062016,288.452270,309.851114,372.293739,450.806742,588.375610
145.499999,114.91685623,115.08395302,0.50040593,0.49378359,0.49702136,0.41601005,3.85423552,3.52132718,4264.000000,inf,conduction,259.147414,289.666501,311.146593,373.772328,452.369552,589.501602,257.898869,288.268457,309.653201,372.057252,450.528682,588.051448
145.750275,115.04204735,115.20864563,0.50001638,0.49756374,0.49665895,0.44667561,3.24535216,2.05403257,4264.000000,inf,conduction,258.981836,289.479985,310.945820,373.532717,452.088547,589.177509,257.736072,288.085037,309.455709,371.821258,450.251177,587.734169
145.999983,115.16685689,115.33853911,0.49962862,0.49861214,0.49629821,0.53376752,2.65231235,0.65425059,4264.000000,inf,conduction,258.816991,289.294294,310.745933,373.294152,451.808740,588.854696,257.573994,287.902426,309.259086,371.586291,449.974855,587.413019
146.250260,115.29185370,115.47164352,0.49924090,0.49463653,0.49593749,0.73310154,2.14759011,-0.48284900,4264.000000,inf,conduction,258.652126,289.108580,310.546019,373.055543,451.528853,588.531691,257.411894,287.719788,309.062433,371.351278,449.698453,587.086808
146.499967,115.41646983,115.58025656,0.49885496,0.49283571,0.49557844,0.41458777,3.85690896,3.53814294,4264.000000,inf,conduction,258.487991,288.923685,310.346986,372.817973,451.250157,588.209961,257.250509,287.537954,308.866643,371.117286,449.423226,586.765045
146.750244,115.54127323,115.70428501,0.49846906,0.49589193,0.49521940,0.44341048,3.25659923,2.09897993,4264.000000,inf,conduction,258.323836,288.738766,310.147924,372.580359,450.971381,587.888039,257.089101,287.356094,308.670823,370.883248,449.147917,586.449254
